NominalReturn_BCOMTR,Long_Nominal_Returns,Short_Nominal_Returns,Close,SMA,Buy,L_Strategy_Return,L_Strategy_Balance,L_Strategy_Peak,L_Strategy_DD,L_momentum_signal,LS_Strategy_Return,LS_Strategy_Balance,LS_Strategy_Peak,LS_Strategy_DD,LS_momentum_signal,log_Strategy_Returns,expanding_volatility,momentum_z_score,normalized_momentum_z_score,absolute_normalized_momentum_z_score,Z_Long_Nominal_Returns,Z_Short_Nominal_Returns,Z_Strategy_Return,Z_Strategy_Balance,Z_Strategy_Peak,Z_Strategy_DD
-0.0104,0.9896,1.0104,62.06,78.15506666666667,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0104,154.62128031161552,200.7531772602738,-46.131896948658266,-1,0.0,0.006028590412040467,-2669.7893813653614,-0.3375449485158903,0.3375449485158903,0.9966178057610471,1.003382194238953,1.003382194238953,111.53043981481024,130.75207614229305,-19.221636327482813
-0.0033,0.9967,1.0033,61.86,78.0943,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0033,155.13153053664388,200.7531772602738,-45.62164672362991,-1,0.0,0.006027661508551024,-2693.2998770699933,-0.3405180514450907,0.3405180514450907,0.9988861016698976,1.0011138983301024,1.0011138983301024,111.65467338547555,130.75207614229305,-19.0974027568175
-0.0253,0.9747,1.0253,60.29,78.02836666666666,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0253,159.05635825922099,200.7531772602738,-41.6968190010528,-1,0.0,0.00602673303431411,-2943.280640717052,-0.3721302535007193,0.3721302535007193,0.9913848932984393,1.0086151067015607,1.0086151067015607,112.61659031041933,130.75207614229305,-18.135485831873723
0.0209,1.0209,0.9791,61.55,77.96616666666667,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9791,155.73208037160325,200.7531772602738,-45.02109688867054,-1,0.0,0.006025804988999226,-2724.310975319679,-0.3444396696109593,0.3444396696109593,1.007777522298165,0.9922224777018349,0.9922224777018349,111.7407122681367,130.75207614229305,-19.011363874156345
0.0105,1.0105,0.9895,62.2,77.90326666666667,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9895,154.0968935277014,200.7531772602738,-46.656283732572376,-1,0.0,0.00602487737227623,-2606.4043625063673,-0.3295293716601472,0.3295293716601472,1.003616616530915,0.996383383469085,0.996383383469085,111.33658896097154,130.75207614229305,-19.41548718132151
0.01,1.01,0.99,62.82,77.84643333333334,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.99,152.5559245924244,200.7531772602738,-48.1972526678494,-1,0.0,0.006023950183815335,-2494.448472317243,-0.31537159339616355,0.31537159339616355,1.0032952937166015,0.9967047062833986,0.9967047062833986,110.96970219894062,130.75207614229305,-19.782373943352425
0.0064,1.0064,0.9936,63.22,77.78883333333334,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9936,151.5795666750329,200.7531772602738,-49.17361058524088,-1,0.0,0.006023023423287107,-2418.8571601772555,-0.30581242653005536,0.30581242653005536,1.0020183781977354,0.9979816218022646,0.9979816218022646,110.74572337141308,130.75207614229305,-20.00635277087997
-0.0011,0.9989,1.0011,63.15,77.72973333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0011,151.74630419837544,200.7531772602738,-49.00687306189835,-1,0.0,0.00602209709036247,-2421.039235097383,-0.30608836853562893,0.30608836853562893,0.999663606330817,1.0003363936691831,1.0003363936691831,110.78297753164435,130.75207614229305,-19.9690986106487
0.0052,1.0052,0.9948,63.48,77.67223333333332,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9948,150.95722341654388,200.7531772602738,-49.795953843729905,-1,0.0,0.0060211711847127005,-2357.0552801033687,-0.29799705109152036,0.29799705109152036,1.0015916595163854,0.9984083404836147,0.9984083404836147,110.60664875120261,130.75207614229305,-20.145427391090436
-0.0014,0.9986,1.0014,63.38,77.61359999999999,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0014,151.16856352932706,200.7531772602738,-49.58461373094673,-1,0.0,0.006020245706009429,-2364.288883723128,-0.29891180203428097,0.29891180203428097,0.9995828041284719,1.0004171958715282,1.0004171958715282,110.65279338842518,130.75207614229305,-20.099282753867868
-0.0053,0.9947,1.0053,63.05,77.55343333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0053,151.9697569160325,200.7531772602738,-48.78342034424128,-1,0.0,0.00601932065392464,-2409.4801003626535,-0.3046266172492843,0.3046266172492843,0.9984157674492183,1.0015842325507818,1.0015842325507818,110.82809314554605,130.75207614229305,-19.923982996747
-0.0172,0.9828,1.0172,61.97,77.4904,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0172,154.5836367349883,200.7531772602738,-46.1695405252855,-1,0.0,0.0060183960281306684,-2578.826638768183,-0.3260419330175617,0.3260419330175617,0.9947604221833123,1.0052395778166878,1.0052395778166878,111.40878556385726,130.75207614229305,-19.343290578435784
0.0014,1.0014,0.9986,62.05,77.42726666666667,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9986,154.36721964355934,200.7531772602738,-46.38595761671445,-1,0.0,0.0060174718283002035,-2555.4364200505765,-0.323084040140371,0.323084040140371,1.0004564587062246,0.9995435412937754,0.9995435412937754,111.35793205373675,130.75207614229305,-19.394144088556303
0.0006,1.0006,0.9994,62.09,77.36743333333334,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9994,154.2745993117732,200.7531772602738,-46.4785779485006,-1,0.0,0.006016548054106286,-2539.235654056898,-0.321035314948175,0.321035314948175,1.0001938504240842,0.9998061495759157,0.9998061495759157,111.33634527138298,130.75207614229305,-19.415730870910068
-0.0019,0.9981,1.0019,61.98,77.30713333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0019,154.56772105046556,200.7531772602738,-46.18545620980822,-1,0.0,0.006015624705222307,-2547.887224418684,-0.32212937989295376,0.32212937989295376,0.9993900329015984,1.0006099670984014,1.0006099670984014,111.40425677885479,130.75207614229305,-19.347819363438262
-0.0399,0.9601,1.0399,59.51,77.23996666666667,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0399,160.73497312037915,200.7531772602738,-40.018204139894635,-1,0.0,0.00601470178132201,-2947.7715290432393,-0.3726981646755853,0.3726981646755853,0.9871470377422711,1.012852962257729,1.012852962257729,112.83613148658375,130.75207614229305,-17.915944655709296
0.0197,1.0197,0.9803,60.68,77.17523333333334,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9803,157.56849414990765,200.7531772602738,-43.18468311036614,-1,0.0,0.006013779282079486,-2742.906342187787,-0.3467912125303302,0.3467912125303302,1.007342153844109,0.9926578461558909,0.9926578461558909,112.00767125003514,130.75207614229305,-18.744404892257904
0.0015,1.0015,0.9985,60.78,77.11063333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9985,157.33214140868282,200.7531772602738,-43.42103585159097,-1,0.0,0.006012857207169178,-2715.9522953350997,-0.34338264315525996,0.34338264315525996,1.0005201868187956,0.9994798131812045,0.9994798131812045,111.94940633584689,130.75207614229305,-18.80266980644616
-0.0088,0.9912,1.0088,60.24,77.0449,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0088,158.7166642530792,200.7531772602738,-42.0365130071946,-1,0.0,0.0060119355562658775,-2795.2561771034393,-0.35341129615111994,0.35341129615111994,0.9969782327402337,1.0030217672597663,1.0030217672597663,112.28769138666283,130.75207614229305,-18.46438475563022
-0.0114,0.9886,1.0114,59.55,76.97353333333334,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0114,160.5260342255643,200.7531772602738,-40.227143034709485,-1,0.0,0.006011014329044726,-2898.601197662142,-0.36648015642533427,0.36648015642533427,0.9959711112238773,1.0040288887761228,1.0040288887761228,112.7400860061873,130.75207614229305,-18.01199013610575
0.0015,1.0015,0.9985,59.64,76.90136666666666,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9985,160.28524517422596,200.7531772602738,-40.467932086047824,-1,0.0,0.00601009352518121,-2872.0629045695614,-0.36312416266319575,0.36312416266319575,1.000549720234638,0.999450279765362,0.999450279765362,112.67811049965488,130.75207614229305,-18.07396564263817
0.0039,1.0039,0.9961,59.88,76.8287,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9961,159.6601327180465,200.7531772602738,-41.09304454222729,-1,0.0,0.00600917314435117,-2820.471235037113,-0.3565999555288034,0.3565999555288034,1.0014161842343865,0.9985838157656135,0.9985838157656135,112.5185375360048,130.75207614229305,-18.23353860628825
0.0171,1.0171,0.9829,60.9,76.75906666666666,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9829,156.92994444856788,200.7531772602738,-43.82323281170591,-1,0.0,0.006008253186230788,-2639.54699895323,-0.3337205410314581,0.3337205410314581,1.0060978592395424,0.9939021407604575,0.9939021407604575,111.83241533227107,130.75207614229305,-18.91966081002198
-0.0031,0.9969,1.0031,60.71,76.68769999999999,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0031,157.41642727635846,200.7531772602738,-43.336749983915325,-1,0.0,0.006007333650496593,-2659.699116042806,-0.33626894830884285,0.33626894830884285,0.9989654663228025,1.0010345336771975,1.0010345336771975,111.94810973213465,130.75207614229305,-18.803966410158395
0.0044,1.0044,0.9956,60.97,76.61993333333334,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9956,156.7237949963425,200.7531772602738,-44.029382263931296,-1,0.0,0.006006414536825467,-2605.5366704018234,-0.3294196445846285,0.3294196445846285,1.001479583372559,0.9985204166274411,0.9985204166274411,111.78247317038559,130.75207614229305,-18.969602971907463
0.0219,1.0219,0.9781,62.31,76.55693333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9781,153.29154388592258,200.7531772602738,-47.46163337435121,-1,0.0,0.0060054958448946295,-2372.315908842878,-0.29992688790044547,0.29992688790044547,1.0072142902164034,0.9927857097835966,0.9927857097835966,110.97604196782709,130.75207614229305,-19.776034174465963
-0.0136,0.9864,1.0136,61.46,76.48976666666667,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0136,155.37630888277113,200.7531772602738,-45.37686837750266,-1,0.0,0.006004577574381652,-2503.0514604042605,-0.31645951469747186,0.31645951469747186,0.9959209943245539,1.004079005675446,1.004079005675446,111.4287138728524,130.75207614229305,-19.32336226944065
0.0087,1.0087,0.9913,62.0,76.42513333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9913,154.02453499549102,200.7531772602738,-46.72864226478276,-1,0.0,0.006003659724964448,-2402.723337791893,-0.3037721669287374,0.3037721669287374,1.002753197777868,0.997246802222132,0.997246802222132,111.12192858542697,130.75207614229305,-19.630147556866078
0.0052,1.0052,0.9948,62.32,76.36296666666667,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9948,153.2236074135145,200.7531772602738,-47.5295698467593,-1,0.0,0.006002742296321274,-2339.4252115858394,-0.29576757839090256,0.29576757839090256,1.0015796152680294,0.9984203847319706,0.9984203847319706,110.94639869042055,130.75207614229305,-19.805677451872498
-0.0086,0.9914,1.0086,61.78,76.2995,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0086,154.5413304372707,200.7531772602738,-46.2118468230031,-1,0.0,0.006001825288130734,-2419.1807163587205,-0.30585334297192707,0.30585334297192707,0.9974563988258383,1.0025436011741617,1.0025436011741617,111.22860208039853,130.75207614229305,-19.523474061894518
-0.0037,0.9963,1.0037,61.55,76.23403333333334,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0037,155.11313335988862,200.7531772602738,-45.640043900385166,-1,0.0,0.006000908700071775,-2446.968295511264,-0.3093673196235354,0.3093673196235354,0.9988683426310039,1.0011316573689961,1.0011316573689961,111.35447474758595,130.75207614229305,-19.397601394707095
-0.0151,0.9849,1.0151,60.62,76.16696666666667,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0151,157.4553416736229,200.7531772602738,-43.297835586650876,-1,0.0,0.005999992531823686,-2591.164336323132,-0.3276021402203805,0.3276021402203805,0.9953285534736847,1.0046714465263153,1.0046714465263153,111.87466122183523,130.75207614229305,-18.877414920457824
0.011,1.011,0.989,61.29,76.10286666666667,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.989,155.72333291521306,200.7531772602738,-45.029844345060724,-1,0.0,0.005999076783066096,-2469.1910442752983,-0.3121775759565066,0.3121775759565066,1.0036036235424242,0.9963963764575758,0.9963963764575758,111.4715070588555,130.75207614229305,-19.280569083437555
0.0061,1.0061,0.9939,61.66,76.04016666666666,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9939,154.77342058443026,200.7531772602738,-45.97975667584353,-1,0.0,0.005998161453478983,-2397.4290752587285,-0.3031026622256866,0.3031026622256866,1.0019042832133347,0.9980957167866653,0.9980957167866653,111.2592337391982,130.75207614229305,-19.492842403094855
0.0222,1.0222,0.9778,63.03,75.98273333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9778,151.3374506474559,200.7531772602738,-49.41572661281788,-1,0.0,0.005997246542742659,-2159.7800325563717,-0.27304991157947894,0.27304991157947894,1.0067288791014102,0.9932711208985897,0.9932711208985897,110.51058380645158,130.75207614229305,-20.24149233584147
0.0033,1.0033,0.9967,63.24,75.924,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9967,150.8380370603193,200.7531772602738,-49.91514019995449,-1,0.0,0.005996332050537784,-2115.293131383949,-0.2674241630691777,0.2674241630691777,1.0009010647082124,0.9990989352917877,0.9990989352917877,110.41100661949966,130.75207614229305,-20.34106952279339
0.0058,1.0058,0.9942,63.6,75.86423333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9942,149.96317644536944,200.7531772602738,-50.790000814904346,-1,0.0,0.005995417976545354,-2045.6010542237718,-0.2586110048376327,0.2586110048376327,1.0015510601458013,0.9984489398541988,0.9984489398541988,110.23975250747435,130.75207614229305,-20.5123236348187
-0.0093,0.9907,1.0093,63.01,75.80309999999999,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0093,151.35783398631136,200.7531772602738,-49.395343273962425,-1,0.0,0.005994504320446708,-2134.138089844041,-0.26980726897652446,0.26980726897652446,0.9975949176550101,1.00240508234499,1.00240508234499,110.50488818994614,130.75207614229305,-20.247187952346906
-0.0043,0.9957,1.0043,62.74,75.7403,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0043,152.00867267245252,200.7531772602738,-48.74450458782127,-1,0.0,0.005993591081923523,-2169.033526362599,-0.27422009488340693,0.27422009488340693,0.9988398287434009,1.001160171256599,1.001160171256599,110.6330927849378,130.75207614229305,-20.118983357355248
0.0097,1.0097,0.9903,63.35,75.67853333333332,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9903,150.5341885475297,200.7531772602738,-50.21898871274408,-1,0.0,0.005992678260657817,-2057.266016477249,-0.26008613891734467,0.26008613891734467,1.002659934920369,0.9973400650796309,0.9973400650796309,110.33881595809072,130.75207614229305,-20.41326018420233
-0.0107,0.9893,1.0107,62.67,75.6138,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0107,152.14490436498826,200.7531772602738,-48.60827289528552,-1,0.0,0.005991765856331945,-2160.264654921607,-0.2731111962155725,0.2731111962155725,0.9972170783135844,1.0027829216864155,1.0027829216864155,110.6458802418739,130.75207614229305,-20.106195900419152
0.0016,1.0016,0.9984,62.77,75.54843333333334,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9984,151.90147251800428,200.7531772602738,-48.851704742269504,-1,0.0,0.005990853868628602,-2132.9903238415177,-0.2696621241651598,0.2696621241651598,1.000436977913945,0.9995630220860551,0.9995630220860551,110.5975304359392,130.75207614229305,-20.154545706353844
0.0122,1.0122,0.9878,63.54,75.48573333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9878,150.0482745532846,200.7531772602738,-50.704902706989174,-1,0.0,0.005989942297230821,-1994.2985659237315,-0.252123367139289,0.252123367139289,1.003289877914815,0.9967101220851851,0.9967101220851851,110.23367806312494,130.75207614229305,-20.518398079168108
-0.0004,0.9996,1.0004,63.51,75.42493333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0004,150.10829386310593,200.7531772602738,-50.64488339716786,-1,0.0,0.005989031141821971,-1989.4592382614649,-0.25151139283518237,0.25151139283518237,0.9998991506531443,1.0001008493468557,1.0001008493468557,110.2447950575591,130.75207614229305,-20.507281084733947
0.0043,1.0043,0.9957,63.78,75.36446666666667,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9957,149.4628281994946,200.7531772602738,-51.29034906077919,-1,0.0,0.005988120402085761,-1934.5747728505276,-0.24457078354599984,0.24457078354599984,1.0010814989891912,0.9989185010108087,0.9989185010108087,110.12556542314076,130.75207614229305,-20.626510719152293
0.0019,1.0019,0.9981,63.9,75.30416666666666,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9981,149.17884882591554,200.7531772602738,-51.57432843435825,-1,0.0,0.005987210077706233,-1904.7547219247942,-0.24079978348415365,0.24079978348415365,1.0004646844887375,0.9995353155112626,0.9995353155112626,110.07439178107519,130.75207614229305,-20.677684361217857
0.0071,1.0071,0.9929,64.35,75.2468,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9929,148.11967899925153,200.7531772602738,-52.633498261022254,-1,0.0,0.005986300168367767,-1820.2896101969334,-0.23011844889009556,0.23011844889009556,1.0017096784627375,0.9982903215372625,0.9982903215372625,109.88619996414815,130.75207614229305,-20.8658761781449
0.0053,1.0053,0.9947,64.69,75.19213333333335,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9947,147.33464470055551,200.7531772602738,-53.41853255971827,-1,0.0,0.005985390673755077,-1754.6278774054667,-0.22181496211758062,0.22181496211758062,1.0012196277791174,0.9987803722208825,0.9987803722208825,109.7521797021302,130.75207614229305,-20.999896440162843
-0.0008,0.9992,1.0008,64.64,75.13730000000001,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0008,147.45251241631593,200.7531772602738,-53.30066484395786,-1,0.0,0.005984481593553217,-1754.0867719115765,-0.2217465347075803,0.2217465347075803,0.9998225480303059,1.000177451969694,1.000177451969694,109.77165544259655,130.75207614229305,-20.980420699696495
0.0013,1.0013,0.9987,64.73,75.08083333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9987,147.26082415017473,200.7531772602738,-53.49235311009906,-1,0.0,0.00598357292744757,-1729.8750192969926,-0.21868475185434544,0.21868475185434544,1.00028827049512,0.9997117295048802,0.9997117295048802,109.740011513132,130.75207614229305,-21.012064629161046
0.0043,1.0043,0.9957,65.0,75.02463333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9957,146.627602606329,200.7531772602738,-54.125574653944796,-1,0.0,0.005982664675123856,-1675.6134394454914,-0.21182291176274098,0.21182291176274098,1.0009403444329736,0.9990596555670264,0.9990596555670264,109.63681810423115,130.75207614229305,-21.115258038061896
-0.014,0.986,1.014,64.09,74.96433333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.014,148.6803890428176,200.7531772602738,-52.07278821745618,-1,0.0,0.005981756836268127,-1817.9163130471813,-0.2298183252008107,0.2298183252008107,0.9970344792353216,1.0029655207646784,1.0029655207646784,109.96194836489252,130.75207614229305,-20.790127777400528
-0.006,0.994,1.006,63.71,74.90259999999999,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.006,149.5724713770745,200.7531772602738,-51.180705883199295,-1,0.0,0.005980849410566773,-1871.4064226772311,-0.23658260629561625,0.23658260629561625,0.9986210900487952,1.001378909951205,1.001378909951205,110.11357598974676,130.75207614229305,-20.638500152546285
-0.0009,0.9991,1.0009,63.65,74.84020000000001,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0009,149.70708660131385,200.7531772602738,-51.04609065895994,-1,0.0,0.005979942397706513,-1871.2889281829518,-0.236567748113573,0.236567748113573,0.9997870756543339,1.000212924345666,1.000212924345666,110.13702185086333,130.75207614229305,-20.615054291429715
0.0046,1.0046,0.9954,63.94,74.77743333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9954,149.0184340029478,200.7531772602738,-51.73474325732599,-1,0.0,0.005979035797374397,-1812.5720769379623,-0.22914250091236205,0.22914250091236205,1.0010882116413224,0.9989117883586776,0.9989117883586776,110.01716946154465,130.75207614229305,-20.734906680748395
0.002,1.002,0.998,64.07,74.7156,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.998,148.7203971349419,200.7531772602738,-52.0327801253319,-1,0.0,0.005978129609257812,-1780.7576442494792,-0.22511929424733448,0.22511929424733448,1.0004582850018247,0.9995417149981752,0.9995417149981752,109.96675024283722,130.75207614229305,-20.785325899455827
0.0007,1.0007,0.9993,64.12,74.65246666666665,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9993,148.61629285694744,200.7531772602738,-52.13688440332635,-1,0.0,0.005977223833044472,-1762.1000920927509,-0.22275988746724057,0.22275988746724057,1.000157583505973,0.9998424164940268,0.9998424164940268,109.94942129679347,130.75207614229305,-20.802654845499575
0.0071,1.0071,0.9929,64.57,74.59356666666666,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9929,147.5611171776631,200.7531772602738,-53.19206008261068,-1,0.0,0.005976318468422425,-1677.2142782599399,-0.21202535149979326,0.21202535149979326,1.0015815952010174,0.9984184047989826,0.9984184047989826,109.77552581971584,130.75207614229305,-20.97655032257721
0.004,1.004,0.996,64.83,74.53396666666666,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.996,146.97087270895247,200.7531772602738,-53.78230455132132,-1,0.0,0.005975413515080048,-1623.9824477715101,-0.20529373200779474,0.20529373200779474,1.0008481014059991,0.9991518985940008,0.9991518985940008,109.68242504192382,130.75207614229305,-21.069651100369228
-0.0019,0.9981,1.0019,64.71,74.47526666666666,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0019,147.25011736709948,200.7531772602738,-53.50305989317431,-1,0.0,0.005974508972706049,-1634.4885765973927,-0.20662232170574116,0.20662232170574116,0.9996099419091852,1.0003900580908147,1.0003900580908147,109.7252075592316,130.75207614229305,-21.026868583061443
-0.0155,0.9845,1.0155,63.71,74.4144,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0155,149.53249418628954,200.7531772602738,-51.22068307398425,-1,0.0,0.005973604840989466,-1791.9497999849161,-0.22653463790572184,0.22653463790572184,0.9967973540135611,1.003202645986439,1.003202645986439,110.07661855483235,130.75207614229305,-20.6754575874607
-0.0041,0.9959,1.0041,63.45,74.3537,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0041,150.14557741245332,200.7531772602738,-50.60759984782047,-1,0.0,0.005972701119619665,-1825.5894245540844,-0.23078865566869444,0.23078865566869444,0.9990712079845866,1.0009287920154135,1.0009287920154135,110.1788568392298,130.75207614229305,-20.573219303063254
-0.0036,0.9964,1.0036,63.22,74.29206666666666,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0036,150.68610149113815,200.7531772602738,-50.06707576913564,-1,0.0,0.005971797808286342,-1854.059199945331,-0.23438890185970587,0.23438890185970587,0.9991691608395927,1.0008308391604073,1.0008308391604073,110.27039774814074,130.75207614229305,-20.48167839415231
0.0162,1.0162,0.9838,64.24,74.233,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9838,148.24498664698172,200.7531772602738,-52.50819061329207,-1,0.0,0.005970894906679522,-1673.6184702934627,-0.2115706308791698,0.2115706308791698,1.0037971002101271,0.9962028997898728,0.9962028997898728,109.85168999768045,130.75207614229305,-20.900386144612597
0.0114,1.0114,0.9886,64.98,74.17746666666667,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9886,146.55499379920613,200.7531772602738,-54.19818346106766,-1,0.0,0.005969992414489556,-1540.616139535425,-0.1947513504975447,0.1947513504975447,1.0024119051920226,0.9975880948079775,0.9975880948079775,109.58673813622259,130.75207614229305,-21.165338006070456
0.0032,1.0032,0.9968,65.18,74.1233,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9968,146.0860178190487,200.7531772602738,-54.667159441225095,-1,0.0,0.005969090331407125,-1498.268497118177,-0.1893961295231675,0.1893961295231675,1.0006232043215921,0.9993767956784079,0.9993767956784079,109.51844320742691,130.75207614229305,-21.233632934866137
0.0069,1.0069,0.9931,65.63,74.07133333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9931,145.07802429609725,200.7531772602738,-55.67515296417653,-1,0.0,0.005968188657123234,-1414.3878181964503,-0.17878870144769873,0.17878870144769873,1.0013068332937098,0.9986931667062902,0.9986931667062902,109.37532085956818,130.75207614229305,-21.376755282724872
0.0083,1.0083,0.9917,66.18,74.02273333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9917,143.87387669443962,200.7531772602738,-56.87930056583417,-1,0.0,0.005967287391329216,-1314.2878529244683,-0.1661302061228064,0.1661302061228064,1.001483946222016,0.9985160537779841,0.9985160537779841,109.21301376539685,130.75207614229305,-21.539062376896197
0.0055,1.0055,0.9945,66.54,73.97606666666667,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9945,143.0825703726202,200.7531772602738,-57.67060688765358,-1,0.0,0.005966386533716734,-1246.326671033564,-0.15753593437752975,0.15753593437752975,1.0009137161336754,0.9990862838663246,0.9990862838663246,109.11322407271209,130.75207614229305,-21.638852069580963
0.0038,1.0038,0.9962,66.79,73.93013333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9962,142.53885660520427,200.7531772602738,-58.214320655069514,-1,0.0,0.00596548608397777,-1196.9072147381999,-0.151286422154685,0.151286422154685,1.0005986365506345,0.9994013634493654,0.9994013634493654,109.04790490862457,130.75207614229305,-21.704171233668475
-0.0067,0.9933,1.0067,66.35,73.88323333333334,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0067,143.49386694445914,200.7531772602738,-57.259310315814645,-1,0.0,0.005964586041804635,-1262.9934886569429,-0.15964359577774231,0.15964359577774231,0.9989863809715636,1.0010136190284364,1.0010136190284364,109.15843794005109,130.75207614229305,-21.593638202241962
0.0044,1.0044,0.9956,66.64,73.8397,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9956,142.8624939299035,200.7531772602738,-57.89068333037028,-1,0.0,0.0059636864068899655,-1207.256637720259,-0.15259519506062724,0.15259519506062724,1.0007024318214222,0.999297568178578,0.999297568178578,109.08176157966527,130.75207614229305,-21.67031456262778
-0.0022,0.9978,1.0022,66.49,73.79520000000001,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0022,143.1767914165493,200.7531772602738,-57.576385843724495,-1,0.0,0.005962787178926721,-1225.1317682136228,-0.1548556579405821,0.1548556579405821,0.9996642905708666,1.0003357094291334,1.0003357094291334,109.11838135557406,130.75207614229305,-21.63369478671899
