Date1,L_ETR,L_ETR/L_ETL,L_ETR_Z,L_ETL_Z,L_ETR - min,L_ETR - SMA,Date2,L_momentum_signal,LS_momentum_signal,LS_momentum_Z_signal
10/5/2016 0:00,1.166567562,5.206548108,2.012142256,-0.270105069,,,2/3/2017,,,
10/6/2016 0:00,1.115180245,4.94409917,1.438960695,-0.252769377,,,2/6/2017,,,
10/7/2016 0:00,1.10256544,4.882953033,1.297794928,-0.249937453,,,2/7/2017,,,
10/10/2016 0:00,1.096721947,4.821821365,1.232109179,-0.230862883,,,2/8/2017,,,
10/11/2016 0:00,1.107849126,4.801404135,1.355187264,-0.192960264,,,2/9/2017,,,
10/12/2016 0:00,1.105801562,4.657446856,1.331646583,-0.115782111,,,2/10/2017,,,
10/13/2016 0:00,1.114715274,4.702192301,1.429949798,-0.119950979,,,2/13/2017,,,
10/14/2016 0:00,1.110991124,4.712645697,1.38769074,-0.135102387,,,2/14/2017,,,
10/17/2016 0:00,1.099209045,4.699956829,1.255976433,-0.15664652,,,2/15/2017,,,
10/18/2016 0:00,1.08066141,4.688717224,1.049241411,-0.195779604,,,2/16/2017,,,
10/19/2016 0:00,1.07067957,4.763652163,0.937867445,-0.261746498,,,2/17/2017,,,
10/20/2016 0:00,1.073277308,4.892828685,0.966379997,-0.324039333,,,2/21/2017,,,
10/21/2016 0:00,1.076862583,4.939128067,1.005845259,-0.339321358,,,2/22/2017,,,
10/24/2016 0:00,1.073676799,4.92819383,0.970030309,-0.341122816,,,2/23/2017,,,
10/25/2016 0:00,1.07521022,4.961008483,0.986690417,-0.354115115,,,2/24/2017,,,
10/26/2016 0:00,1.07341259,4.940736726,0.96631759,-0.347967024,,,2/27/2017,,,
10/27/2016 0:00,1.070503397,4.910489581,0.933605869,-0.339274118,,,2/28/2017,,,
10/28/2016 0:00,1.076742604,4.922648754,1.002595916,-0.330776431,,,3/1/2017,,,
10/31/2016 0:00,1.069037686,4.764451952,0.916554208,-0.265472163,,,3/2/2017,,,
11/1/2016 0:00,1.093933285,4.819905728,1.192886187,-0.235556241,,,3/3/2017,,,
11/2/2016 0:00,1.109590412,4.817427485,1.366234755,-0.196588574,,,3/6/2017,,,
11/3/2016 0:00,1.11858049,4.734008474,1.465273189,-0.127668097,,,3/7/2017,,,
11/4/2016 0:00,1.121606059,4.607736443,1.497927288,-0.045170133,,,3/8/2017,,,
11/7/2016 0:00,1.137255753,4.700573043,1.670590225,-0.062258141,,,3/9/2017,,,
11/8/2016 0:00,1.153965486,4.730229422,1.854583898,-0.038927032,,,3/10/2017,,,
11/9/2016 0:00,1.163460558,4.802633195,1.958115902,-0.058598611,,,3/13/2017,,,
11/10/2016 0:00,1.157178625,4.797327132,1.886654365,-0.070640419,,,3/14/2017,,,
11/11/2016 0:00,1.135705128,4.640553375,1.64720847,-0.029861304,,,3/15/2017,,,
11/14/2016 0:00,1.114753142,4.392842143,1.414007581,0.074703633,,,3/16/2017,,,
11/15/2016 0:00,1.077919483,4.198245533,1.005219388,0.109300739,,,3/17/2017,,,
11/16/2016 0:00,1.05195149,4.008313448,0.717089918,0.175154937,,,3/20/2017,,,
11/17/2016 0:00,1.048495113,3.934610163,0.678565226,0.221892322,,,3/21/2017,,,
11/18/2016 0:00,1.051336779,4.026899392,0.709862716,0.159259128,,,3/22/2017,,,
11/21/2016 0:00,1.059352289,4.14231165,0.798495786,0.097351036,,,3/23/2017,,,
11/22/2016 0:00,1.060115656,4.175626883,0.806694617,0.075798908,,,3/24/2017,,,
11/23/2016 0:00,1.049308135,4.126404558,0.686613094,0.080529481,,,3/27/2017,,,
11/24/2016 0:00,1.049308135,4.126404558,0.686410095,0.080513197,,,3/28/2017,,,
11/25/2016 0:00,1.031864932,3.983693901,0.492763788,0.135369026,,,3/29/2017,,,
11/28/2016 0:00,1.018371046,3.848496885,0.342956381,0.200224938,,,3/30/2017,,,
11/29/2016 0:00,0.991932443,3.66800243,0.049527202,0.267632123,,,3/31/2017,,,
11/30/2016 0:00,0.985368767,3.472144347,-0.023327284,0.422655734,,,4/3/2017,,,
12/1/2016 0:00,0.998212014,3.480053476,0.119241736,0.457901805,,,4/4/2017,,,
12/2/2016 0:00,1.006401144,3.613750613,0.210136273,0.36091249,,,4/5/2017,,,
12/5/2016 0:00,1.007219565,3.724288776,0.219180373,0.267414558,,,4/6/2017,,,
12/6/2016 0:00,1.017550933,3.739219477,0.333877544,0.286902148,,,4/7/2017,,,
12/7/2016 0:00,1.01546429,3.92918015,0.310624628,0.127860672,,,4/10/2017,,,
12/8/2016 0:00,1.009670679,3.910559835,0.246187835,0.124919303,,,4/11/2017,,,
12/9/2016 0:00,1.001159911,3.918181107,0.151558643,0.093818811,,,4/12/2017,,,
12/12/2016 0:00,0.988785444,3.718363696,0.013985317,0.214703581,,,4/13/2017,,,
12/13/2016 0:00,1.00459419,3.977305567,0.189731604,0.059615618,,,4/17/2017,,,
12/14/2016 0:00,0.998376647,3.895341008,0.120557767,0.10283849,,,4/18/2017,,,
12/15/2016 0:00,0.985735567,3.955890534,-0.020055701,0.020037096,,,4/19/2017,,,
12/16/2016 0:00,0.985503476,3.950678239,-0.022633448,0.023173651,,,4/20/2017,,,
12/19/2016 0:00,0.99635316,4.200357404,0.098085277,-0.119284259,,,4/21/2017,,,
12/20/2016 0:00,0.972578003,4.090013635,-0.166509879,-0.112434739,,,4/24/2017,,,
12/21/2016 0:00,0.967148249,4.128614929,-0.226909893,-0.153592892,,,4/25/2017,,,
12/22/2016 0:00,0.971510633,4.055357828,-0.178299099,-0.091781832,,,4/26/2017,,,
12/23/2016 0:00,0.979728919,4.10363077,-0.08675532,-0.101256853,,,4/27/2017,,,
12/26/2016 0:00,0.979728919,4.10363077,-0.086737914,-0.101236481,,,4/28/2017,,,
12/27/2016 0:00,0.977852819,4.072459694,-0.107618479,-0.085297504,,,5/1/2017,,,
12/28/2016 0:00,0.983787433,4.089480284,-0.041477738,-0.08001677,,,5/2/2017,,,
12/29/2016 0:00,0.988839241,4.199323409,0.014825416,-0.139303802,,,5/3/2017,,,
12/30/2016 0:00,1.015592296,4.362639792,0.312998843,-0.170541047,,,5/4/2017,,,
1/2/2017 0:00,1.015592296,4.362639792,0.312930538,-0.170506166,,,5/5/2017,,,
1/3/2017 0:00,1.015592296,4.362639792,0.312862278,-0.170471307,,,5/8/2017,,,
1/4/2017 0:00,1.017387291,4.389590458,0.33281014,-0.182334641,,,5/9/2017,,,
1/5/2017 0:00,1.039244384,4.519240327,0.576493709,-0.2034393,,,5/10/2017,,,
1/6/2017 0:00,1.029314057,4.430237643,0.465584562,-0.175652977,,,5/11/2017,,,
1/9/2017 0:00,1.040897011,4.352510264,0.594680635,-0.096156702,,,5/12/2017,,,
1/10/2017 0:00,1.020812546,4.419322569,0.370442927,-0.191366232,,,5/15/2017,,,
1/11/2017 0:00,1.025771484,4.454438478,0.425697294,-0.199587277,,,5/16/2017,,,
1/12/2017 0:00,1.02223752,4.317208643,0.386155123,-0.123647931,,,5/17/2017,,,
1/13/2017 0:00,1.038787808,4.515453412,0.570808706,-0.202210571,,,5/18/2017,,,
1/16/2017 0:00,1.038787808,4.515453412,0.570658876,-0.202168903,,,5/19/2017,,,
1/17/2017 0:00,1.045736686,4.639327285,0.648089825,-0.25638201,,,5/22/2017,,,
1/18/2017 0:00,1.063083504,4.760401435,0.841576988,-0.280732708,,,5/23/2017,,,
1/19/2017 0:00,1.055978022,4.806598869,0.761962701,-0.323026411,,,5/24/2017,,,
1/20/2017 0:00,1.049493585,5.01857175,0.689317335,-0.446499667,,,5/25/2017,,,
1/23/2017 0:00,1.065895919,4.979363961,0.872279872,-0.388645731,,,5/26/2017,,,
1/24/2017 0:00,1.067399214,5.159085891,0.888762837,-0.472325363,,,5/30/2017,,,
1/25/2017 0:00,1.036600703,4.907578942,0.544475594,-0.421614984,,,5/31/2017,,,
1/26/2017 0:00,1.067099991,4.891402305,0.885015544,-0.340431934,,,6/1/2017,,,
1/27/2017 0:00,1.072513915,4.707169721,0.945169363,-0.227033573,,,6/2/2017,,,
1/30/2017 0:00,1.078352147,4.790625324,1.010017311,-0.259165058,,,6/5/2017,,,
1/31/2017 0:00,1.099890815,4.824612774,1.250109714,-0.225427539,,,6/6/2017,,,
2/1/2017 0:00,1.139936366,5.089512286,1.696326653,-0.272163715,,,6/7/2017,,,
2/2/2017 0:00,1.131951183,5.188423729,1.605990293,-0.340100607,,,6/8/2017,,,
2/3/2017 0:00,1.135912561,5.452821506,1.649019756,-0.455362627,,,6/9/2017,,,
2/6/2017 0:00,1.143137391,5.634147574,1.728317525,-0.518735626,,,6/12/2017,,,
2/7/2017 0:00,1.135834428,5.713136572,1.64561884,-0.566420873,,,6/13/2017,,,
2/8/2017 0:00,1.130903745,5.719829194,1.589510158,-0.579092937,,,6/14/2017,,,
2/9/2017 0:00,1.140859058,5.664635998,1.699233812,-0.535793896,,,6/15/2017,,,
2/10/2017 0:00,1.158239113,5.823127542,1.891284563,-0.564908022,,,6/16/2017,,,
2/13/2017 0:00,1.142970716,5.782933895,1.719818075,-0.579497289,,,6/19/2017,,,
2/14/2017 0:00,1.153930284,5.655806993,1.840299723,-0.50458624,,,6/20/2017,,,
2/15/2017 0:00,1.15305322,5.706593056,1.828973001,-0.527541961,,,6/21/2017,,,
2/16/2017 0:00,1.16792538,5.958873049,1.992520788,-0.598419408,,,6/22/2017,,,
2/17/2017 0:00,1.17493052,5.906613037,2.068281994,-0.564031128,,,6/23/2017,,,
2/20/2017 0:00,1.17493052,5.906613037,2.06614357,-0.56388538,,,6/26/2017,,,
2/21/2017 0:00,1.182307045,5.920523589,2.145713317,-0.554611093,,,6/27/2017,,,
2/22/2017 0:00,1.167298075,5.929872623,1.977221532,-0.587841936,,,6/28/2017,,,
2/23/2017 0:00,1.193299542,6.081410314,2.26293254,-0.59507084,,,6/29/2017,,,
2/24/2017 0:00,1.167457424,6.05625629,1.974605578,-0.635402705,,,6/30/2017,,,
2/27/2017 0:00,1.164539191,6.183115396,1.940466171,-0.687157812,,,7/3/2017,,,
2/28/2017 0:00,1.171511958,6.311166553,2.015665667,-0.718827849,,,7/5/2017,,,
3/1/2017 0:00,1.136397169,6.07331145,1.625964338,-0.701157334,,,7/6/2017,,,
3/2/2017 0:00,1.09164437,5.913340562,1.130435139,-0.730358799,,,7/7/2017,,,
3/3/2017 0:00,1.084870635,5.927441584,1.055076792,-0.748702536,,,7/10/2017,,,
3/6/2017 0:00,1.061675321,5.819493843,0.798270052,-0.755407361,,,7/11/2017,,,
3/7/2017 0:00,1.043002973,5.680830165,0.591574293,-0.741490015,,,7/12/2017,,,
3/8/2017 0:00,1.042114949,5.703087998,0.581598452,-0.75150345,,,7/13/2017,,,
3/9/2017 0:00,1.037351969,5.644016084,0.528768346,-0.738731046,,,7/14/2017,,,
3/10/2017 0:00,1.038844253,5.350026098,0.54514352,-0.616665164,,,7/17/2017,,,
3/13/2017 0:00,1.057460946,5.158227604,0.75094868,-0.489341813,,,7/18/2017,,,
3/14/2017 0:00,1.05934953,4.892809641,0.771611789,-0.354079242,,,7/19/2017,,,
3/15/2017 0:00,1.056126715,4.598019777,0.735717546,-0.199168472,,,7/20/2017,,,
3/16/2017 0:00,1.116574119,4.905213372,1.404055777,-0.223351275,,,7/21/2017,,,
3/17/2017 0:00,1.116300737,4.849989584,1.400222382,-0.193508117,,,7/24/2017,,,
3/20/2017 0:00,1.098341116,4.858790687,1.200913648,-0.24181701,,,7/25/2017,,,
3/21/2017 0:00,1.098394974,4.88484344,1.200938724,-0.255811314,,,7/26/2017,,,
3/22/2017 0:00,1.115642953,5.151893015,1.390974255,-0.353441717,,,7/27/2017,,,
3/23/2017 0:00,1.07765364,4.910472727,0.970374512,-0.319140687,,,7/28/2017,,,
3/24/2017 0:00,1.094230079,5.065562675,1.153220917,-0.359613334,,,7/31/2017,,,
3/27/2017 0:00,1.096235753,4.833336425,1.174862854,-0.23255385,,,8/1/2017,,,
3/28/2017 0:00,1.091975164,4.747483652,1.127241526,-0.194804314,,,8/2/2017,,,
3/29/2017 0:00,1.08571354,4.664182939,1.057553648,-0.162218543,,,8/3/2017,,,
3/30/2017 0:00,1.080933585,4.650988143,1.004297582,-0.166510386,,,8/4/2017,,,
3/31/2017 0:00,1.074449703,4.609298993,0.932250292,-0.158290498,,,8/7/2017,,,
4/3/2017 0:00,1.048930291,4.469195293,0.649828904,-0.139447497,,,8/8/2017,,,
4/4/2017 0:00,1.056253424,4.686319833,0.73061396,-0.249089716,,,8/9/2017,,,
4/5/2017 0:00,1.00438541,4.344705435,0.156811528,-0.180905705,,,8/10/2017,,,
4/6/2017 0:00,1.007505292,4.380411829,0.191292249,-0.194680256,,,8/11/2017,,,
4/7/2017 0:00,1.013455007,4.394497083,0.257080535,-0.187373708,,,8/14/2017,,,
4/10/2017 0:00,1.02617977,4.452726978,0.397832871,-0.189200178,,,8/15/2017,,,
4/11/2017 0:00,1.043041906,4.48701863,0.584346837,-0.165623289,,,8/16/2017,,,
4/12/2017 0:00,1.043231472,4.462609843,0.586293323,-0.150097554,,,8/17/2017,,,
4/13/2017 0:00,1.04503863,4.448213926,0.606143666,-0.136354131,,,8/18/2017,,,
4/14/2017 0:00,1.04503863,4.448213926,0.605983625,-0.136327316,,,8/21/2017,,,
4/17/2017 0:00,1.112459394,5.056705839,1.351971951,-0.312529745,,,8/22/2017,,,
4/18/2017 0:00,1.10288016,5.07993113,1.245279468,-0.34658173,,,8/23/2017,,,
4/19/2017 0:00,1.100426378,5.076737214,1.217526069,-0.350598979,,,8/24/2017,,,
4/20/2017 0:00,1.073117432,4.980969713,0.914847032,-0.366045653,,,8/25/2017,,,
4/21/2017 0:00,1.081808956,5.032499461,1.010685441,-0.371619537,,,8/28/2017,,,
4/24/2017 0:00,1.068114439,5.092036035,0.858772938,-0.432967161,,,8/29/2017,,,
4/25/2017 0:00,1.093173148,5.270980257,1.135734242,-0.460820218,,,8/30/2017,,,
4/26/2017 0:00,1.090183617,5.411291087,1.102164224,-0.530746823,,,8/31/2017,,,
4/27/2017 0:00,1.122888837,5.843287345,1.463371845,-0.640426256,,,9/1/2017,,,
4/28/2017 0:00,1.103753413,6.074120979,1.250944341,-0.763718861,,,9/5/2017,,,
5/1/2017 0:00,1.095415035,5.901484002,1.158135175,-0.717387117,,,9/6/2017,,,
5/2/2017 0:00,1.054099039,5.661652482,0.70068798,-0.710499713,,,9/7/2017,,,
5/3/2017 0:00,1.049207706,5.448007005,0.646373906,-0.634639739,,,9/8/2017,,,
5/4/2017 0:00,1.044191663,5.200198074,0.590696361,-0.537418599,,,9/11/2017,,,
5/5/2017 0:00,1.047298258,4.993392442,0.624921826,-0.431640762,,,9/12/2017,,,
5/8/2017 0:00,1.04296793,5.096752142,0.576828619,-0.491866141,,,9/13/2017,,,
5/9/2017 0:00,1.055555754,5.141620727,0.716011692,-0.48391666,,,9/14/2017,,,
5/10/2017 0:00,1.070546427,5.407677728,0.881725338,-0.570455531,,,9/15/2017,,,
5/11/2017 0:00,1.075787556,5.634095548,0.939431531,-0.65338806,,,9/18/2017,,,
5/12/2017 0:00,1.088589241,5.943786975,1.080763812,-0.745389829,,,9/19/2017,,,
5/15/2017 0:00,1.090943226,5.990441318,1.106362196,-0.757389115,,,9/20/2017,,,
5/16/2017 0:00,1.090422898,6.088390567,1.100133918,-0.792822375,,,9/21/2017,,,
5/17/2017 0:00,1.097363649,6.175866164,1.176458157,-0.809286511,,,9/22/2017,,,
5/18/2017 0:00,1.100027247,6.280152114,1.205386312,-0.838913141,,,9/25/2017,,,
5/19/2017 0:00,1.131466904,6.510396436,1.552477786,-0.854791164,,,9/26/2017,,,
5/22/2017 0:00,1.130857617,6.51722348,1.544732207,-0.857767738,,,9/27/2017,,,
5/23/2017 0:00,1.130355347,6.549374022,1.538183267,-0.868466615,,,9/28/2017,,,
5/24/2017 0:00,1.123166554,6.612881989,1.457779827,-0.900643261,,,9/29/2017,,,
5/25/2017 0:00,1.104436933,6.433862786,1.249999856,-0.878862976,,,10/2/2017,,,
5/26/2017 0:00,1.069433835,6.274470285,0.862586086,-0.892974382,,,10/3/2017,,,
5/29/2017 0:00,1.069433835,6.274470285,0.862299037,-0.892668131,,,10/4/2017,,,
5/30/2017 0:00,1.064923384,6.298068631,0.812152357,-0.908391325,,,10/5/2017,,,
5/31/2017 0:00,1.06268991,6.281109182,0.787203377,-0.906880664,,,10/6/2017,,,
6/1/2017 0:00,1.063915138,6.253870391,0.800506842,-0.895528422,,,10/9/2017,,,
6/2/2017 0:00,1.072950356,6.329400614,0.900154031,-0.902351285,,,10/10/2017,,,
6/5/2017 0:00,1.07769304,6.220182093,0.952278823,-0.857794816,,,10/11/2017,,,
6/6/2017 0:00,1.080135241,6.133854877,0.97893347,-0.8239425,,,10/12/2017,,,
6/7/2017 0:00,1.094294032,6.218457025,1.135089014,-0.825086032,,,10/13/2017,,,
6/8/2017 0:00,1.097032062,6.09259555,1.164857687,-0.776474488,,,10/16/2017,,,
6/9/2017 0:00,1.102418794,6.149193936,1.223866302,-0.785486356,,,10/17/2017,,,
6/12/2017 0:00,1.09854619,6.147597787,1.180492273,-0.792151188,,,10/18/2017,,,
6/13/2017 0:00,1.09873197,6.23502894,1.182008234,-0.821218725,,,10/19/2017,,,
6/14/2017 0:00,1.085482691,6.107529045,1.035067101,-0.803087155,,,10/20/2017,,,
6/15/2017 0:00,1.079192246,6.179503457,0.965143159,-0.839398879,,,10/23/2017,,,
6/16/2017 0:00,1.073141005,6.205425811,0.897910039,-0.859311751,,,10/24/2017,,,
6/19/2017 0:00,1.078382469,6.355124056,0.95553431,-0.897497033,,,10/25/2017,,,
6/20/2017 0:00,1.080196061,6.359901412,0.97523211,-0.895322433,,,10/26/2017,,,
6/21/2017 0:00,1.083395668,6.386904954,1.010233853,-0.897587804,,,10/27/2017,,,
6/22/2017 0:00,1.085274068,6.390716333,1.030606615,-0.894998005,,,10/30/2017,,,
6/23/2017 0:00,1.091173669,6.399780021,1.095400792,-0.886624002,,,10/31/2017,,,
6/26/2017 0:00,1.087759029,6.273815358,1.057211173,-0.852227289,,,11/1/2017,,,
6/27/2017 0:00,1.088955403,6.223078397,1.07000778,-0.832929292,,,11/2/2017,,,
6/28/2017 0:00,1.102101637,6.43145672,1.214825963,-0.875604884,,,11/3/2017,,,
6/29/2017 0:00,1.108722047,6.559322302,1.287388558,-0.902924165,,,11/6/2017,,,
6/30/2017 0:00,1.105872275,6.584002451,1.255267002,-0.91524617,,,11/7/2017,,,
7/3/2017 0:00,1.102446699,6.592885989,1.216823821,-0.923763673,,,11/8/2017,,,
7/4/2017 0:00,1.102446699,6.592885989,1.21625357,-0.923440214,,,11/9/2017,,,
7/5/2017 0:00,1.102651436,6.617086607,1.217944892,-0.929994993,,,11/10/2017,,,
7/6/2017 0:00,1.084421305,6.381538876,1.016063058,-0.890646012,,,11/13/2017,,,
7/7/2017 0:00,1.062289839,6.018552758,0.771220468,-0.8124891,,,11/14/2017,,,
7/10/2017 0:00,1.0526415,5.792752631,0.664392296,-0.750449187,,,11/15/2017,,,
7/11/2017 0:00,1.045597955,5.651981812,0.586379951,-0.711361977,,,11/16/2017,,,
7/12/2017 0:00,1.035929081,5.575780459,0.479369871,-0.701747704,,,11/17/2017,,,
7/13/2017 0:00,1.032508487,5.603196019,0.441446923,-0.719560966,,,11/20/2017,,,
7/14/2017 0:00,1.042551065,5.812090007,0.552374663,-0.77737927,,,11/21/2017,,,
7/17/2017 0:00,1.050803361,5.959744659,0.643479584,-0.813410847,,,11/22/2017,,,
7/18/2017 0:00,1.059628986,6.133415969,0.740892009,-0.85528156,,,11/24/2017,,,
7/19/2017 0:00,1.072648607,6.159049593,0.884629621,-0.838467087,,,11/27/2017,,,
7/20/2017 0:00,1.079819549,6.18896229,0.963614366,-0.834441271,,,11/28/2017,,,
7/21/2017 0:00,1.088943866,6.247163299,1.064134096,-0.836130532,,,11/29/2017,,,
7/24/2017 0:00,1.099367571,6.357792765,1.17892368,-0.852387004,,,11/30/2017,,,
7/25/2017 0:00,1.105549949,6.402223223,1.246716709,-0.854889323,,,12/1/2017,,,
7/26/2017 0:00,1.107584289,6.509784522,1.268596766,-0.884738671,,,12/4/2017,,,
7/27/2017 0:00,1.125079288,6.655265213,1.46122986,-0.897373201,,,12/5/2017,,,
7/28/2017 0:00,1.129363489,6.751111816,1.507675688,-0.918004272,,,12/6/2017,,,
7/31/2017 0:00,1.130425116,6.761592715,1.518469135,-0.918900002,,,12/7/2017,,,
8/1/2017 0:00,1.130681722,6.826650075,1.520359952,-0.937030139,,,12/8/2017,,,
8/2/2017 0:00,1.125967479,6.854082147,1.467401439,-0.952717743,,,12/11/2017,,,
8/3/2017 0:00,1.110798891,6.74279532,1.299177051,-0.946901753,,,12/12/2017,,,
8/4/2017 0:00,1.092612964,6.557801239,1.097846791,-0.92434034,,,12/13/2017,,,
8/7/2017 0:00,1.075392134,6.418910486,0.907327959,-0.91308116,,,12/14/2017,,,
8/8/2017 0:00,1.066260858,6.360110672,0.806218,-0.911425606,,,12/15/2017,,,
8/9/2017 0:00,1.063744509,6.287193208,0.778187598,-0.892799104,,,12/18/2017,,,
8/10/2017 0:00,1.076906372,6.39456444,0.923269049,-0.901781909,,,12/19/2017,,,
8/11/2017 0:00,1.094279324,6.450966189,1.11472879,-0.88699725,,,12/20/2017,,,
8/14/2017 0:00,1.110168083,6.58989553,1.289609232,-0.900521675,,,12/21/2017,,,
8/15/2017 0:00,1.117457015,6.55759872,1.369383625,-0.877188813,,,12/22/2017,,,
8/16/2017 0:00,1.129821596,6.66759037,1.505016874,-0.888248221,,,12/26/2017,,,
8/17/2017 0:00,1.131674555,6.586809086,1.524528535,-0.859959314,,,12/27/2017,,,
8/18/2017 0:00,1.133383572,6.619102434,1.542419634,-0.866561956,,,12/28/2017,,,
8/21/2017 0:00,1.135394491,6.539787896,1.563605311,-0.837990381,,,12/29/2017,,,
8/22/2017 0:00,1.14035176,6.609423385,1.617205344,-0.85052924,,,1/2/2018,,,
8/23/2017 0:00,1.129483953,6.512317627,1.496436338,-0.83953023,,,1/3/2018,,,
8/24/2017 0:00,1.121680906,6.508759084,1.409608656,-0.852365308,,,1/4/2018,,,
8/25/2017 0:00,1.114202029,6.41627931,1.326473615,-0.836445905,,,1/5/2018,,,
8/28/2017 0:00,1.11718016,6.378038868,1.358581421,-0.818282107,,,1/8/2018,,,
8/29/2017 0:00,1.121218611,6.327681336,1.402315773,-0.793906329,,,1/9/2018,,,
8/30/2017 0:00,1.135513011,6.416837735,1.558835928,-0.796446795,,,1/10/2018,,,
8/31/2017 0:00,1.146162102,6.516020291,1.674964487,-0.808779412,,,1/11/2018,,,
9/1/2017 0:00,1.158281351,6.552012966,1.806996153,-0.798042672,,,1/12/2018,,,
9/4/2017 0:00,1.158281351,6.552012966,1.805564463,-0.797799907,,,1/16/2018,,,
9/5/2017 0:00,1.161976035,6.619172234,1.844707683,-0.812227139,,,1/17/2018,,,
9/6/2017 0:00,1.170316898,6.803847298,1.934738359,-0.85399843,,,1/18/2018,,,
9/7/2017 0:00,1.156064908,6.64127591,1.776693466,-0.829207858,,,1/19/2018,,,
9/8/2017 0:00,1.147641138,6.600526202,1.682929762,-0.831341719,,,1/22/2018,,,
9/11/2017 0:00,1.14266107,6.726098805,1.627122138,-0.87842391,,,1/23/2018,,,
9/12/2017 0:00,1.139122596,6.886016211,1.587227342,-0.931091602,,,1/24/2018,,,
9/13/2017 0:00,1.123630118,6.820011879,1.416355092,-0.938733561,,,1/25/2018,,,
9/14/2017 0:00,1.12992913,7.042349727,1.484612614,-0.989555992,,,1/26/2018,,,
9/15/2017 0:00,1.125320325,7.094670431,1.433224501,-1.010958802,,,1/29/2018,,,
9/18/2017 0:00,1.122539645,7.11249527,1.401945038,-1.019943314,,,1/30/2018,,,
9/19/2017 0:00,1.11909635,7.074062196,1.363450685,-1.015155988,,,1/31/2018,,,
9/20/2017 0:00,1.107561594,6.926659382,1.236358427,-0.994572445,,,2/1/2018,,,
9/21/2017 0:00,1.102978251,6.824108404,1.185565263,-0.973647292,,,2/2/2018,,,
9/22/2017 0:00,1.098577097,6.699856436,1.136819529,-0.945500532,,,2/5/2018,,,
9/25/2017 0:00,1.093234905,6.608412778,1.077808706,-0.92782395,,,2/6/2018,,,
9/26/2017 0:00,1.084415864,6.484243206,0.98075057,-0.906033834,,,2/7/2018,,,
9/27/2017 0:00,1.033924589,5.917403934,0.427007216,-0.816795173,,,2/8/2018,,,
9/28/2017 0:00,1.023188705,5.852934835,0.309205095,-0.815471059,,,2/9/2018,,,
9/29/2017 0:00,1.016678722,5.876859818,0.237752337,-0.836834525,,,2/12/2018,,,
10/2/2017 0:00,1.008473945,5.797190594,0.147712654,-0.825141493,,,2/13/2018,,,
10/3/2017 0:00,1.005480816,5.7820835,0.114848645,-0.82563597,,,2/14/2018,,,
10/4/2017 0:00,1.050197745,6.275599259,0.605448403,-0.903199107,,,2/15/2018,,,
10/5/2017 0:00,1.048058677,6.336719395,0.581826599,-0.926085084,,,2/16/2018,,,
10/6/2017 0:00,1.049171428,6.228224064,0.59389352,-0.889412906,,,2/20/2018,,,
10/9/2017 0:00,1.050755312,6.261246313,0.611127704,-0.896670364,,,2/21/2018,,,
10/10/2017 0:00,1.052961862,6.283696565,0.635191116,-0.89932453,,,2/22/2018,,,
10/11/2017 0:00,1.055270967,6.30740833,0.660372937,-0.902160672,,,2/23/2018,,,
10/12/2017 0:00,1.06386367,6.363175999,0.754521722,-0.903237152,,,2/26/2018,,,
10/13/2017 0:00,1.06386367,6.363175999,0.754304018,-0.902935598,,,2/27/2018,,,
10/16/2017 0:00,1.072893032,6.563887866,0.853210747,-0.947041522,,,2/28/2018,,,
10/17/2017 0:00,1.075293158,6.64382969,0.879288257,-0.965790698,,,3/1/2018,,,
10/18/2017 0:00,1.083812022,6.84542639,0.97251964,-1.007300674,,,3/2/2018,,,
10/19/2017 0:00,1.078174462,6.823713585,0.910285002,-1.010759018,,,3/5/2018,,,
10/20/2017 0:00,1.062003223,6.77562331,0.732431025,-1.025418763,,,3/6/2018,,,
10/23/2017 0:00,1.058405908,6.822918381,0.692721607,-1.044208051,,,3/7/2018,,,
10/24/2017 0:00,1.05054141,6.807556274,0.606159379,-1.05337533,,,3/8/2018,,,
10/25/2017 0:00,1.068468092,6.928120682,0.802907165,-1.054132136,,,3/9/2018,,,
10/26/2017 0:00,1.06602369,6.872474722,0.775816882,-1.043113399,,,3/12/2018,,,
10/27/2017 0:00,1.076657155,6.950363857,0.89238659,-1.045190279,,,3/13/2018,,,
10/30/2017 0:00,1.075981943,7.003506637,0.884676661,-1.059900984,,,3/14/2018,,,
10/31/2017 0:00,1.0811462,7.080289654,0.941112007,-1.070618112,,,3/15/2018,,,
11/1/2017 0:00,1.093406702,6.977574886,1.075445424,-1.022615664,,,3/16/2018,,,
11/2/2017 0:00,1.098781393,7.180988313,1.134043646,-1.066077777,,,3/19/2018,,,
11/3/2017 0:00,1.093444014,6.984667825,1.074959959,-1.023644739,,,3/20/2018,,,
11/6/2017 0:00,1.098136502,6.968176637,1.126063364,-1.010859165,,,3/21/2018,,,
11/7/2017 0:00,1.087759326,6.625451372,1.011649128,-0.932238135,,,3/22/2018,,,
11/8/2017 0:00,1.060651221,6.626281222,0.713549222,-0.980772282,,,3/23/2018,,,
11/9/2017 0:00,1.068773348,6.60734281,0.802573874,-0.96036413,,,3/26/2018,,,
11/10/2017 0:00,1.081796633,6.863977743,0.945387744,-1.009341601,,,3/27/2018,,,
11/13/2017 0:00,1.099126489,7.030666837,1.135391855,-1.024079568,,,3/28/2018,,,
11/14/2017 0:00,1.099126489,7.030666837,1.134917852,-1.023696919,,,3/29/2018,,,
