Date,L_ETR,L_ETR/L_ETL,L_ETR_Z,L_ETL_Z,L_ETR - min,L_ETR - SMA,L_momentum_signal,LS_momentum_signal,LS_momentum_Z_signal,returns+1
2015-03-27,0.922680501,3.044404102,-0.56822583,0.62940559,0.065419518,-0.1166278052766668,0.0,-1.0,-0.3993481586274374,0.0573
2015-03-30,0.922224276,3.045211363,-0.573302696,0.626725676,0.064963293,-0.11699893584,0.0,-1.0,-0.3993377574400719,0.0573
2015-03-31,0.915525779,2.983842736,-0.650352944,0.66920392,0.058264796,-0.1235736409933335,0.0,-1.0,-0.418702711619729,0.0573
2015-04-01,0.917051659,2.958707284,-0.632532247,0.702432082,0.0597906759999999,-0.1219261575100001,0.0,-1.0,-0.3855286536151858,-0.027
2015-04-02,0.921250886,2.966795465,-0.583884874,0.708291256,0.063989903,-0.1175910028533332,0.0,-1.0,-0.3878089636696311,-0.027
2015-04-03,0.921250886,2.966795465,-0.583694793,0.708033027,0.063989903,-0.1174091084933332,0.0,-1.0,-0.3878089636696311,-0.027
2015-04-06,0.934675468,3.066225157,-0.428608648,0.64675762,0.077414485,-0.1038155387133335,0.0,-1.0,-0.3638771155264892,-0.027
2015-04-07,0.942995191,3.146411121,-0.332463586,0.591583892,0.0857342079999999,-0.0953188894766666,0.0,-1.0,-0.3548594868359627,-0.027
2015-04-08,0.953851694,3.260325078,-0.207040236,0.514790088,0.096590711,-0.0842859545333333,0.0,-1.0,-0.3918895241808553,-0.027
2015-04-09,0.947306401,3.298793408,-0.282568942,0.456744179,0.0900454179999999,-0.0905746728700002,0.0,-1.0,-0.3977735751078182,-0.027
2015-04-10,0.943676954,3.35445142,-0.324414065,0.393870211,0.0864159709999999,-0.0938868129600002,0.0,-1.0,-0.3843086822463343,-0.027
2015-04-13,0.94218067,3.42069736,-0.341612419,0.330588294,0.084919687,-0.0950608024366664,0.0,-1.0,-0.3901180132066086,-0.027
2015-04-14,0.927069415,3.378769296,-0.516113862,0.319178946,0.0698084319999999,-0.1097200717066668,0.0,-1.0,-0.3777241351245639,-0.027
2015-04-15,0.931749621,3.429985804,-0.461873685,0.289750782,0.074488638,-0.1045758317966665,0.0,-1.0,-0.3445813703096922,-0.027
2015-04-16,0.943615057,3.518809602,-0.324592785,0.252241851,0.086354074,-0.0922448893866666,0.0,-1.0,-0.32757942551579,-0.027
2015-04-17,0.946231453,3.562925883,-0.294256876,0.224393762,0.08897047,-0.0891792655199998,0.0,-1.0,-0.3348583110829947,-0.027
2015-04-20,0.955474581,3.608740318,-0.187289597,0.21562946,0.098213598,-0.0795586695633334,0.0,-1.0,-0.3449399779740087,-0.027
2015-04-21,0.966594436,3.712821031,-0.058615776,0.167989423,0.109333453,-0.0681195199666665,0.0,-1.0,-0.3510990160321055,-0.027
2015-04-22,0.960731202,3.738765932,-0.126440265,0.131664265,0.103470219,-0.0737137676200002,0.0,-1.0,-0.3512936165389147,-0.027
2015-04-23,0.965955351,3.793382335,-0.065950596,0.106655653,0.108694368,-0.0682724915566667,0.0,-1.0,-0.3323648318088454,-0.027
2015-04-24,0.971899684,3.869144318,0.002875639,0.06952189,0.1146387010000001,-0.0621704812066667,0.0,-1.0,-0.3311050781481779,-0.027
2015-04-27,0.972284357,3.907215517,0.007328915,0.044230767,0.1150233740000001,-0.0616030839333331,0.0,-1.0,-0.3262396281640498,-0.027
2015-04-28,0.976495347,3.959534893,0.05609617,0.020279853,0.119234364,-0.0572343876266667,0.0,-1.0,-0.3192883952826409,-0.027
2015-04-29,0.992732525,4.086760922,0.244173245,-0.019600502,0.135471542,-0.0408424743466667,0.0,-1.0,-0.2996199317955881,-0.027
2015-04-30,1.010090442,4.235015932,0.445215752,-0.067023915,0.1528294590000001,-0.0233459396433333,0.0,-1.0,-0.2855601550588871,-0.027
2015-05-01,1.021353909,4.284120452,0.575595398,-0.068134953,0.1640929259999999,-0.0119255650933334,0.0,-1.0,-0.2900956346999825,0.0173
2015-05-04,1.032579131,4.364502018,0.705482913,-0.08771044,0.1753181480000001,-0.0005789387899999,0.0,-1.0,-0.2829841756704248,0.0173
2015-05-05,1.033593341,4.368297212,0.716981833,-0.087402302,0.176332358,0.0005459676266668,0.0,-1.0,-0.2628336573661455,0.0173
2015-05-06,1.018074748,4.217795965,0.536855407,-0.036043303,0.1608137650000001,-0.0147660174966666,0.0,-1.0,-0.264219456819678,0.0173
2015-05-07,0.994606966,4.028379078,0.264598347,0.023513035,0.137345983,-0.0379396669933335,0.0,-1.0,-0.2886757469085406,0.0173
2015-05-08,0.984900204,3.996744391,0.151952833,0.018391982,0.127639221,-0.0472970925666665,0.0,-1.0,-0.2690110214019223,0.0173
2015-05-11,0.983491192,4.014788847,0.135569935,0.002657605,0.126230209,-0.0483470355933333,0.0,-1.0,-0.2797337454238824,0.0173
2015-05-12,0.986196297,4.076325886,0.166925515,-0.030077295,0.128935314,-0.0452463227766666,0.0,-1.0,-0.2554806936376617,0.0173
2015-05-13,0.991068887,4.185684386,0.223436039,-0.085712492,0.133807904,-0.0399976911233335,0.0,-1.0,-0.2477802753463382,0.0173
2015-05-14,1.010575111,4.433427459,0.449809159,-0.181004875,0.1533141280000001,-0.0201940210433333,0.0,-1.0,-0.2368060602076132,0.0173
2015-05-15,1.019411784,4.561301168,0.552266026,-0.229029484,0.1621508010000001,-0.0111125341866664,0.0,-1.0,-0.2375363225244126,0.0173
2015-05-18,1.024064087,4.661372501,0.606108707,-0.269999968,0.166803104,-0.00625330035,0.0,-1.0,-0.2404545276346679,0.0173
2015-05-19,1.020143564,4.644326098,0.560385028,-0.27033898,0.1628825810000001,-0.0099832796166665,0.0,-1.0,-0.2797476819494727,0.0173
2015-05-20,1.024329442,4.690644111,0.60882389,-0.284059206,0.167068459,-0.0056485199466664,0.0,-1.0,-0.2753754090358993,0.0173
2015-05-21,1.025250923,4.692063074,0.619328013,-0.282577567,0.16798994,-0.0045705262266666,0.0,-1.0,-0.2590239063854438,0.0173
2015-05-22,1.018310178,4.653704077,0.538489182,-0.279158562,0.1610491949999999,-0.0113280630800001,0.0,-1.0,-0.2796364127687586,0.0173
2015-05-25,1.018310178,4.653704077,0.538323439,-0.279086768,0.1610491949999999,-0.0111226575233331,0.0,-1.0,-0.2796364127687586,0.0173
2015-05-26,1.009818349,4.567769044,0.439463531,-0.254607164,0.1525573659999999,-0.0193933839366666,0.0,-1.0,-0.3088410180351116,0.0173
2015-05-27,1.009303346,4.572050682,0.433351676,-0.257999446,0.1520423630000001,-0.0196742559,0.0,-1.0,-0.3206938329221252,0.0173
2015-05-28,1.036579766,4.68196805,0.750338576,-0.250976492,0.179318783,0.0077357351066666,0.0,-1.0,-0.315807416226697,0.0173
2015-05-29,1.037140598,4.677535717,0.756579087,-0.247346129,0.1798796149999999,0.0084365320899999,0.0,-1.0,-0.2997161960349532,0.0173
2015-06-01,1.040069568,4.685452741,0.790348641,-0.244573334,0.1828085850000001,0.0115029612300001,0.0,-1.0,-0.2958940007025512,-0.1062
2015-06-02,1.039818798,4.683994476,0.78712742,-0.244343137,0.182557815,0.0114265927966668,0.0,-1.0,-0.2759040934382498,-0.1062
2015-06-03,1.043716079,4.661568298,0.832141082,-0.223668492,0.186455096,0.0155009329766666,0.0,-1.0,-0.2934756947412455,-0.1062
2015-06-04,1.012893601,4.466914746,0.473326077,-0.192680056,0.1556326180000001,-0.0150081710999998,0.0,-1.0,-0.3084885871811669,-0.1062
2015-06-05,1.014761565,4.443093132,0.494920901,-0.174911093,0.1575005819999999,-0.0128305356066666,0.0,-1.0,-0.3028930874049659,-0.1062
2015-06-08,1.010810565,4.431937936,0.448798782,-0.178298477,0.1535495820000001,-0.0164340341733331,0.0,-1.0,-0.2946011326531713,-0.1062
2015-06-09,0.999626526,4.370717988,0.318496151,-0.171365819,0.142365543,-0.0272450781433334,0.0,-1.0,-0.264401771137089,-0.1062
2015-06-10,0.998088428,4.4040353,0.300506013,-0.19386266,0.140827445,-0.0284136309599998,0.0,-1.0,-0.252857986982229,-0.1062
2015-06-11,1.005370335,4.550925332,0.385223074,-0.255769445,0.1481093520000001,-0.0207973871366666,0.0,-1.0,-0.2730224683873862,-0.1062
2015-06-12,0.9958052,4.564891067,0.273713024,-0.285753913,0.138544217,-0.0299963015299999,0.0,-1.0,-0.2874918625863437,-0.1062
2015-06-15,1.00015113,4.612500146,0.324272235,-0.299882019,0.1428901470000001,-0.0253123337433334,0.0,-1.0,-0.2910853728127393,-0.1062
2015-06-16,1.016227856,4.702797805,0.511504973,-0.307884768,0.158966873,-0.0089841233533334,0.0,-1.0,-0.2845880109679199,-0.1062
2015-06-17,1.01654445,4.690499896,0.515041442,-0.300925408,0.1592834670000001,-0.00843573362,0.0,-1.0,-0.2825184901876424,-0.1062
2015-06-18,1.01984564,4.719474544,0.553361505,-0.307696407,0.162584657,-0.0049290641333334,0.0,-1.0,-0.2789809562612887,-0.1062
2015-06-19,1.026054942,4.784545762,0.625566547,-0.325430904,0.168793959,0.0014555772633333,0.0,-1.0,-0.2905503744313014,-0.1062
2015-06-22,1.02723108,4.836457903,0.639071441,-0.34769627,0.169970097,0.0028283496266665,0.0,-1.0,-0.2846333646773268,-0.1062
2015-06-23,1.027891431,4.877470692,0.646557717,-0.365527564,0.170630448,0.0036687026399999,0.0,-1.0,-0.27037550463166,-0.1062
2015-06-24,1.030219869,4.958988414,0.673491395,-0.397955874,0.172958886,0.0061744762866664,0.0,-1.0,-0.272772406530216,-0.1062
2015-06-25,1.02736333,5.019244433,0.639947965,-0.431122159,0.170102347,0.0035069108633334,0.0,-1.0,-0.2628770185685553,-0.1062
2015-06-26,1.022086213,5.007327365,0.578183297,-0.437159263,0.1648252299999999,-0.0015601993233334,0.0,-1.0,-0.2565731790703623,-0.1062
2015-06-29,1.005479176,4.797261454,0.384248979,-0.377523921,0.1482181929999999,-0.0179106488033333,0.0,-1.0,-0.2616942176695011,-0.1062
2015-06-30,0.998949519,4.753562545,0.307942784,-0.37140979,0.141688536,-0.024139519,0.0,-1.0,-0.2241699799256164,-0.1062
2015-07-01,0.989073936,4.645116812,0.192584299,-0.341084619,0.1318129530000001,-0.0336864223999999,0.0,-1.0,-0.241793211494989,-0.0093
2015-07-02,0.976927821,4.450243114,0.050717011,-0.26928093,0.119666838,-0.0454642458799999,0.0,-1.0,-0.2349500568510739,-0.0093
2015-07-03,0.976927821,4.450243114,0.050705046,-0.269212965,0.119666838,-0.04510675722,0.0,-1.0,-0.2349500568510739,-0.0093
2015-07-06,0.974498269,4.299351015,0.022311545,-0.191471556,0.1172372860000001,-0.0471723480033331,0.0,-1.0,-0.2824904524866,-0.0093
2015-07-07,0.980767563,4.170975377,0.095560051,-0.099149937,0.12350658,-0.0405126188599999,0.0,-1.0,-0.3075005774409573,-0.0093
2015-07-08,0.974349207,3.977636803,0.020524411,0.007718045,0.1170882240000001,-0.0464808108033333,0.0,-1.0,-0.3007565329993895,-0.0093
2015-07-09,0.974030407,3.869249555,0.016792808,0.081527999,0.116769424,-0.04633058157,0.0,-1.0,-0.2767245108368604,-0.0093
2015-07-10,0.976723982,3.813194768,0.048284237,0.129500731,0.119462999,-0.04313068566,0.0,-1.0,-0.2692972077340977,-0.0093
2015-07-13,0.971475054,3.775884379,-0.01311609,0.141897007,0.114214071,-0.0478561264666667,0.0,-1.0,-0.2625829298537463,-0.0093
2015-07-14,0.968006218,3.878469796,-0.053692394,0.057975957,0.110745235,-0.0507869512699998,0.0,-1.0,-0.2636497999654422,-0.0093
2015-07-15,0.962218126,3.892361447,-0.121405964,0.032049847,0.104957143,-0.0560173327566668,0.0,-1.0,-0.2780715726155167,-0.0093
2015-07-16,0.95743362,3.899522139,-0.177372761,0.013720157,0.100172637,-0.06021380698,0.0,-1.0,-0.2830718569938694,-0.0093
2015-07-17,0.959854279,3.941893948,-0.148993274,-0.008362335,0.102593296,-0.0572051948266665,0.0,-1.0,-0.2900595883254465,-0.0093
2015-07-20,0.945373304,3.802801567,-0.318509611,0.047239392,0.088112321,-0.0710499467566666,0.0,-1.0,-0.3126219973862699,-0.0093
2015-07-21,0.938334904,3.723378658,-0.400850493,0.084451639,0.081073921,-0.0774033017533335,0.0,-1.0,-0.3073866224089032,-0.0093
2015-07-22,0.931995216,3.654102654,-0.474993763,0.117629804,0.074734233,-0.0831055624533332,0.0,-1.0,-0.3238803411245293,-0.0093
2015-07-23,0.92852311,3.589320307,-0.515529722,0.157281505,0.071262127,-0.0859300574333332,0.0,-1.0,-0.3383071389317909,-0.0093
2015-07-24,0.920692306,3.511490817,-0.60711813,0.195486773,0.0634313229999999,-0.0930856615733334,0.0,-1.0,-0.3558151217185318,-0.0093
2015-07-27,0.92171086,3.47428633,-0.594989898,0.22929355,0.064449877,-0.09145194715,0.0,-1.0,-0.3740238818226896,-0.0093
2015-07-28,0.916832013,3.403229994,-0.651973549,0.274069029,0.0595710299999999,-0.0956901222033334,0.0,-1.0,-0.3578733761582879,-0.0093
2015-07-29,0.93566792,3.507546532,-0.430988183,0.245143525,0.078406937,-0.0762790171166665,0.0,-1.0,-0.3526494960510663,-0.0093
2015-07-30,0.942620186,3.582550079,-0.349360341,0.205270867,0.085359203,-0.0687713111633333,0.0,-1.0,-0.3579512525996584,-0.0093
2015-07-31,0.942620186,3.582550079,-0.34926895,0.205220995,0.085359203,-0.0682063582833333,0.0,-1.0,-0.3706712876995267,-0.0093
2015-08-03,0.951655484,3.66015904,-0.243199228,0.171174779,0.094394501,-0.0585716575333332,0.0,-1.0,-0.3925959185711372,-0.0342
2015-08-04,0.964566799,3.790606643,-0.091658091,0.110552437,0.107305816,-0.0451035446666667,0.0,-1.0,-0.3774713067088798,-0.0342
2015-08-05,0.970213974,3.84642473,-0.025364929,0.086201462,0.112952991,-0.0388312246066666,0.0,-1.0,-0.3801762013109174,-0.0342
2015-08-06,0.959593406,3.779118516,-0.150023822,0.104578458,0.102332423,-0.0486772216399999,0.0,-1.0,-0.3830493811848279,-0.0342
2015-08-07,0.952035676,3.712566514,-0.238719574,0.132079767,0.094774693,-0.0553478705,0.0,-1.0,-0.3814192202383767,-0.0342
2015-08-10,0.950468299,3.689667767,-0.257066438,0.144814896,0.0932073159999999,-0.0559643369666666,0.0,-1.0,-0.3399809770296895,-0.0342
2015-08-11,0.959838548,3.738847768,-0.14694362,0.13512424,0.102577565,-0.0456149462533332,0.0,-1.0,-0.3648358444990364,-0.0342
2015-08-12,0.967166185,3.747948187,-0.060819892,0.149671617,0.109905202,-0.0372605797033334,0.0,-1.0,-0.3676318328410393,-0.0342
2015-08-13,0.975409974,3.77154526,0.036069741,0.15589126,0.118148991,-0.0280001149133333,0.0,-1.0,-0.3720480613910616,-0.0342
2015-08-14,0.985150802,3.814477392,0.150554868,0.151942321,0.1278898190000001,-0.0172242876266667,0.0,-1.0,-0.371142942672414,-0.0342
2015-08-17,0.987710321,3.814063593,0.180610169,0.15956473,0.130449338,-0.0135962137666665,0.0,-1.0,-0.3785952147875356,-0.0342
2015-08-18,0.986035955,3.789123255,0.160877836,0.173361964,0.128774972,-0.0141544267466666,0.0,-1.0,-0.3855026435963751,-0.0342
2015-08-19,0.983007068,3.777320834,0.125214221,0.173443701,0.1257460850000001,-0.01603530325,0.0,-1.0,-0.3967775133356411,-0.0342
2015-08-20,0.982878829,3.765387801,0.123676089,0.182069874,0.125617846,-0.0150210728366666,0.0,-1.0,-0.3813426509275528,-0.0342
2015-08-21,0.994322203,3.759203484,0.258302323,0.220112028,0.13706122,-0.0025152015566666,0.0,-1.0,-0.404701710710133,-0.0342
2015-08-24,0.991896053,3.599851611,0.229684067,0.341071977,0.1346350700000001,-0.0038834634899999,0.0,-1.0,-0.4374602362329648,-0.0342
2015-08-25,0.972791574,3.369643093,0.004722697,0.485268182,0.1155305910000001,-0.0218890956533331,0.0,-1.0,-0.4267565773408631,-0.0342
2015-08-26,0.968722269,3.245400102,-0.043195524,0.592607693,0.111461286,-0.0249463108499999,0.0,-1.0,-0.4446723478878319,-0.0342
2015-08-27,0.974523215,3.182984558,0.025137929,0.676624945,0.1172622320000001,-0.0181842537099998,0.0,-1.0,-0.3946333454033378,-0.0342
2015-08-28,0.979917794,3.125276709,0.088683945,0.757354054,0.122656811,-0.0118465454999998,0.0,-1.0,-0.3618490545514769,-0.0342
2015-08-31,0.995947803,3.141406517,0.277546818,0.795399419,0.13868682,0.0050597945466664,0.0,-1.0,-0.3304500122726734,-0.0342
2015-09-01,0.999207902,3.109570738,0.315898789,0.842213845,0.141946919,0.0091477857499999,0.0,-1.0,-0.3677068335139293,-0.0045
2015-09-02,1.010349301,3.11749578,0.447144381,0.872130312,0.153088318,0.0210386801033333,0.0,-1.0,-0.3614057426192726,-0.0045
2015-09-03,1.005860046,3.106065068,0.394096311,0.869004407,0.148599063,0.0173403637966667,0.0,-1.0,-0.3496546929767588,-0.0045
2015-09-04,0.987375979,3.051888474,0.176024163,0.865274416,0.130114996,-0.0003234546899999,0.0,-1.0,-0.3638775879973464,-0.0045
2015-09-07,0.987375979,3.051888474,0.175982361,0.864925847,0.130114996,0.00046726629,0.0,-1.0,-0.3638775879973464,-0.0045
2015-09-08,0.979478687,3.074867012,0.08276837,0.809858173,0.122217704,-0.0066620905033335,0.0,-1.0,-0.3454444912583482,-0.0045
2015-09-09,0.982818853,3.164518049,0.122165676,0.722081787,0.1255578700000001,-0.0025940541066665,0.0,-1.0,-0.3634227557417909,-0.0045
2015-09-10,0.982806114,3.207252739,0.121986782,0.676355447,0.125545131,-0.00186669071,0.0,-1.0,-0.3437061998631891,-0.0045
2015-09-11,0.980972712,3.209409895,0.100313002,0.667595024,0.123711729,-0.0029548398066666,0.0,-1.0,-0.3450536916436062,-0.0045
2015-09-14,0.9903973,3.266454065,0.211581686,0.640440379,0.1331363170000001,0.0072157018200001,0.0,-1.0,-0.3490423128269298,-0.0045
2015-09-15,0.991832887,3.284197643,0.228486758,0.627042244,0.1345719040000001,0.0093731527566666,0.0,-1.0,-0.3464481792258584,-0.0045
2015-09-16,1.010521453,3.351594066,0.449201336,0.621383824,0.15326047,0.0287308275566666,0.0,-1.0,-0.3276289004420722,-0.0045
2015-09-17,1.01087471,3.393942017,0.453251019,0.580998201,0.153613727,0.0297520158333333,0.0,-1.0,-0.3330216760480455,-0.0045
2015-09-18,1.018193165,3.467447209,0.539603303,0.53463146,0.160932182,0.0377074468699999,0.0,-1.0,-0.3543640318199532,-0.0045
2015-09-21,1.026726551,3.557543871,0.64028662,0.47910242,0.1694655680000001,0.0468794392366666,0.0,-1.0,-0.3366639436673777,-0.0045
2015-09-22,1.035491281,3.62027641,0.743661388,0.450605725,0.1782302980000001,0.0562161381300002,0.0,-1.0,-0.3505280260421309,-0.0045
2015-09-23,1.011035979,3.498231438,0.454331353,0.483334458,0.1537749960000001,0.0323995003433335,0.0,-1.0,-0.3568207488266737,-0.0045
2015-09-24,1.022502327,3.529208958,0.589773085,0.491029609,0.165241344,0.0443288346633332,0.0,-1.0,-0.3418336382731275,-0.0045
2015-09-25,1.019225145,3.500962903,0.550840411,0.506304141,0.1619641620000001,0.0414411394066666,0.0,-1.0,-0.3280221848232403,-0.0045
2015-09-28,1.011924066,3.434478318,0.464327455,0.544767596,0.154663083,0.0344666719499998,0.0,-1.0,-0.3468458571808695,-0.0045
2015-09-29,1.000345961,3.370189029,0.327231964,0.568645096,0.1430849780000001,0.0231687205733334,0.0,-1.0,-0.3401715355994796,-0.0045
2015-09-30,1.023490072,3.541077007,0.60098296,0.48277182,0.166229089,0.0464946962000001,0.0,-1.0,-0.3329367942014593,-0.0045
2015-10-01,1.002581018,3.454608429,0.353372441,0.495644627,0.1453200350000001,0.0259268901066668,0.0,-1.0,-0.3431371148191454,-0.0726
2015-10-02,1.026014487,3.592778191,0.630630061,0.4444416,0.1687535040000001,0.0496560177100001,0.0,-1.0,-0.3266961693033158,-0.0726
2015-10-05,1.043540191,3.748010573,0.837842271,0.365575305,0.186279208,0.0674490627833331,0.0,-1.0,-0.307540382400616,-0.0726
2015-10-06,1.070075203,3.919800202,1.15147734,0.305649016,0.2128142200000001,0.0942216019666666,0.0,-1.0,-0.2782014059737707,-0.0726
2015-10-07,1.077091902,3.995894495,1.233857363,0.267650156,0.2198309190000001,0.1014895619566666,0.0,-1.0,-0.2788599934676235,-0.0726
2015-10-08,1.118717893,4.278022746,1.725160349,0.178931394,0.2614569099999999,0.14322854259,0.0,-1.0,-0.2722005077526941,-0.0726
2015-10-09,1.110649842,4.275225254,1.628317361,0.159977222,0.253388859,0.13530539131,0.0,-1.0,-0.2578923483032062,-0.0726
2015-10-12,1.106140195,4.215518431,1.573717441,0.188707519,0.2488792120000001,0.1309547240666666,0.0,-1.0,-0.2733153402387009,-0.0726
2015-10-13,1.087121485,4.116779243,1.347924695,0.20711624,0.229860502,0.1121457870633333,0.0,-1.0,-0.2723815960020161,-0.0726
2015-10-14,1.102496168,4.209075899,1.528559303,0.183491548,0.2452351850000001,0.1276706524800001,0.0,-1.0,-0.2671567951073247,-0.0726
2015-10-15,1.112548523,4.259513816,1.645995496,0.175267883,0.2552875400000001,0.1378529264766667,0.0,-1.0,-0.2704223077617435,-0.0726
2015-10-16,1.124346983,4.358204408,1.783709919,0.139839472,0.2670859999999999,0.1497517617066667,0.0,-1.0,-0.2692842277349504,-0.0726
2015-10-19,1.143893884,4.565655762,2.012251862,0.057694125,0.2866329009999999,0.16934151409,0.0,-1.0,-0.2901817159403436,-0.0726
2015-10-20,1.161818614,4.775700537,2.220802535,-0.022522174,0.304557631,0.1872451883333331,0.0,-1.0,-0.2821909156556526,-0.0726
2015-10-21,1.1488726,4.736365681,2.065672902,-0.030388311,0.291611617,0.1743188802900001,0.0,-1.0,-0.2919096783196814,-0.0726
2015-10-22,1.12182189,4.649337075,1.745333828,-0.044491671,0.2645609070000001,0.1473883253033333,0.0,-1.0,-0.2898567566284504,-0.0726
2015-10-23,1.114376658,4.638721846,1.656240275,-0.056110975,0.2571156750000001,0.1401040279233334,0.0,-1.0,-0.3008637636290242,-0.0726
2015-10-26,1.094380352,4.490518252,1.419858101,-0.017699755,0.237119369,0.1203353108966666,0.0,-1.0,-0.3076338751111873,-0.0726
2015-10-27,1.087632545,4.423249427,1.339587312,0.006403356,0.230371562,0.1138292806966666,0.0,-1.0,-0.3116246197714294,-0.0726
2015-10-28,1.094431526,4.423373646,1.418627255,0.023314817,0.237170543,0.1208932041233332,0.0,-1.0,-0.29053436563463,-0.0726
2015-10-29,1.080743381,4.298434019,1.256849544,0.067610786,0.223482398,0.1075015587300001,0.0,-1.0,-0.3024535302878508,-0.0726
2015-10-30,1.068963788,4.230701429,1.117709848,0.081318257,0.211702805,0.0960539936433334,0.0,-1.0,-0.2898320392539048,-0.0726
2015-11-02,1.073810334,4.303683694,1.174087007,0.046363548,0.2165493510000001,0.1012110855399999,0.0,-1.0,-0.2978793233712965,-0.0311
2015-11-03,1.072271461,4.326483879,1.155376343,0.027871302,0.2150104779999999,0.0999564689199998,0.0,-1.0,-0.2804294584614166,-0.0311
2015-11-04,1.053076148,4.258999545,0.929228407,0.021447372,0.195815165,0.0810600229099998,0.0,-1.0,-0.299887140671856,-0.0311
2015-11-05,1.053754787,4.333632313,0.936812475,-0.023954738,0.1964938039999999,0.0820113980399998,0.0,-1.0,-0.3100410622226355,-0.0311
2015-11-06,1.055878787,4.353713068,0.96137628,-0.030964338,0.198617804,0.0842975092699997,0.0,-1.0,-0.3186673355095225,-0.0311
2015-11-09,1.050976059,4.278376302,0.903340365,0.003641651,0.1937150759999999,0.0795142494533333,0.0,-1.0,-0.3345341340782615,-0.0311
2015-11-10,1.039743198,4.214507071,0.770937661,0.015352395,0.1824822150000001,0.0684084217133335,0.0,-1.0,-0.335776914239753,-0.0311
2015-11-11,1.037777991,4.181289997,0.7475571,0.031853998,0.180517008,0.0665036053100001,0.0,-1.0,-0.3410994680982871,-0.0311
2015-11-12,1.021393315,4.000109538,0.554633866,0.111024936,0.1641323320000001,0.0501494312733334,0.0,-1.0,-0.352479918144107,-0.0311
2015-11-13,1.003499419,3.786146541,0.343999164,0.218544486,0.146238436,0.0323139158566666,0.0,-1.0,-0.3581323695999971,-0.0311
2015-11-16,1.016334858,3.742991013,0.494918217,0.290379747,0.159073875,0.0450572629133332,0.0,-1.0,-0.3551259020980801,-0.0311
2015-11-17,1.009258271,3.607892785,0.411512695,0.381288707,0.151997288,0.03783686568,0.0,-1.0,-0.3660280438117239,-0.0311
2015-11-18,1.004257089,3.562380352,0.352544513,0.405252738,0.146996106,0.03267266373,0.0,-1.0,-0.366789467647499,-0.0311
2015-11-19,1.018629252,3.677487431,0.521632304,0.350627757,0.161368269,0.0467780776966667,0.0,-1.0,-0.3612766228716091,-0.0311
2015-11-20,1.023346301,3.71986747,0.577013292,0.329598993,0.1660853179999999,0.0511801348333331,0.0,-1.0,-0.3648270699065498,-0.0311
2015-11-23,1.003154051,3.669539262,0.339083131,0.310326005,0.1458930680000001,0.0307368396233334,0.0,-1.0,-0.3609067394935539,-0.0311
2015-11-24,1.015463171,3.761021317,0.483967347,0.27277564,0.158202188,0.0426936844133333,0.0,-1.0,-0.3466449930324061,-0.0311
2015-11-25,1.038666619,3.854779565,0.757115466,0.26663103,0.181405636,0.0654143397333333,0.0,-1.0,-0.3419481404396993,-0.0311
2015-11-26,1.038666619,3.854779565,0.756848215,0.266566959,0.181405636,0.0649570913333335,0.0,-1.0,-0.3419481404396993,-0.0311
2015-11-27,1.037565378,3.800497288,0.74361022,0.306022849,0.1803043950000001,0.0633638717966668,0.0,-1.0,-0.3613751135861809,-0.0311
2015-11-30,1.036171882,3.793204774,0.726936082,0.307697167,0.1789108990000001,0.0614816237200001,0.0,-1.0,-0.3595059529229092,-0.0311
2015-12-01,1.050669931,3.87053427,0.897477099,0.28860428,0.1934089480000001,0.0754576043,0.0,-1.0,-0.3448619749759664,-0.017
2015-12-02,1.037803895,3.759263439,0.745544497,0.339784375,0.1805429119999999,0.0621399464133333,0.0,-1.0,-0.3681571019956554,-0.017
2015-12-03,1.034278332,3.70732281,0.703743172,0.372115624,0.177017349,0.0581326047633333,0.0,-1.0,-0.3486186856308536,-0.017
2015-12-04,1.036002982,3.739644255,0.723831743,0.350344627,0.1787419990000001,0.0593781033433334,0.0,-1.0,-0.3389417139408541,-0.017
2015-12-07,1.034529507,3.730697093,0.706219118,0.353252232,0.177268524,0.0574118244366665,0.0,-1.0,-0.3772033216542459,-0.017
2015-12-08,1.021399186,3.647727319,0.551203389,0.38327449,0.164138203,0.0438463791066667,0.0,-1.0,-0.3811638693578458,-0.017
2015-12-09,1.01190042,3.575338275,0.439043344,0.416681878,0.1546394369999999,0.0339111435833331,0.0,-1.0,-0.3773265625388146,-0.017
2015-12-10,0.986414954,3.444872761,0.138342959,0.453510993,0.129153971,0.0080698729033332,0.0,-1.0,-0.3768513561184859,-0.017
2015-12-11,0.985288826,3.342559885,0.125026024,0.547151448,0.128027843,0.0065982081066666,0.0,-1.0,-0.3880673855786553,-0.017
2015-12-14,0.993942416,3.315990696,0.22710969,0.60230821,0.136681433,0.0149209254966665,0.0,-1.0,-0.3941373003628642,-0.017
2015-12-15,0.991139655,3.277725311,0.193977221,0.631549192,0.133878672,0.0118348795299999,0.0,-1.0,-0.3986794962364393,-0.017
2015-12-16,1.0161785,3.411790055,0.489497594,0.580789185,0.1589175170000001,0.0365482878766667,0.0,-1.0,-0.405493255905731,-0.017
2015-12-17,1.019936844,3.479941104,0.533730312,0.527708951,0.1626758610000001,0.0400246566300001,0.0,-1.0,-0.4119058837521299,-0.017
2015-12-18,1.011916331,3.500383594,0.438877227,0.482990896,0.1546553479999999,0.0317914291733332,0.0,-1.0,-0.3936332317376734,-0.017
